[2025-11-01 01:06:01,282] INFO 5 changes detected
[2025-11-04 00:12:30,252] INFO 1 change detected
[2025-11-04 00:12:30,609] INFO 1 change detected
[2025-11-04 00:12:31,023] INFO 1 change detected
[2025-11-04 00:12:31,443] INFO 1 change detected
[2025-11-04 00:12:31,848] INFO 1 change detected
[2025-11-04 00:12:32,260] INFO 1 change detected
[2025-11-04 00:12:32,666] INFO 1 change detected
[2025-11-04 00:12:33,076] INFO 1 change detected
[2025-11-04 00:12:33,435] INFO 1 change detected
[2025-11-04 00:12:33,849] INFO 1 change detected
[2025-11-04 00:12:34,259] INFO 1 change detected
[2025-11-04 00:12:34,666] INFO 1 change detected
[2025-11-04 00:12:35,075] INFO 1 change detected
[2025-11-04 00:12:35,484] INFO 1 change detected
[2025-11-04 00:12:35,893] INFO 1 change detected
[2025-11-04 00:12:36,305] INFO 1 change detected
[2025-11-04 00:12:36,714] INFO 1 change detected
[2025-11-04 00:12:37,226] INFO 1 change detected
[2025-11-04 00:12:37,734] INFO 1 change detected
[2025-11-04 00:12:38,139] INFO 1 change detected
[2025-11-04 00:12:38,549] INFO 1 change detected
[2025-11-04 00:12:38,955] INFO 1 change detected
[2025-11-04 00:12:39,369] INFO 1 change detected
[2025-11-04 00:12:39,778] INFO 1 change detected
[2025-11-04 00:12:40,188] INFO 1 change detected
[2025-11-04 00:12:40,593] INFO 1 change detected
[2025-11-04 00:12:40,954] INFO 1 change detected
[2025-11-04 00:12:41,365] INFO 1 change detected
[2025-11-04 00:12:41,774] INFO 1 change detected
[2025-11-04 00:12:42,182] INFO 1 change detected
[2025-11-04 00:12:42,593] INFO 1 change detected
[2025-11-04 00:12:43,002] INFO 1 change detected
[2025-11-04 00:12:43,413] INFO 1 change detected
[2025-11-04 00:12:43,820] INFO 1 change detected
[2025-11-04 00:12:44,182] INFO 1 change detected
[2025-11-04 00:12:44,595] INFO 1 change detected
[2025-11-04 00:12:45,005] INFO 1 change detected
[2025-11-04 00:12:45,415] INFO 1 change detected
[2025-11-04 00:12:45,825] INFO 1 change detected
[2025-11-04 00:12:46,237] INFO 1 change detected
[2025-11-04 00:12:46,647] INFO 1 change detected
[2025-11-04 00:12:47,058] INFO 1 change detected
[2025-11-04 00:12:47,467] INFO 1 change detected
[2025-11-04 00:12:47,877] INFO 1 change detected
[2025-11-04 00:12:48,235] INFO 1 change detected
[2025-11-04 00:12:48,649] INFO 1 change detected
[2025-11-04 00:12:49,056] INFO 1 change detected
[2025-11-04 00:12:49,466] INFO 1 change detected
[2025-11-04 00:12:49,878] INFO 1 change detected
[2025-11-04 00:12:50,236] INFO 1 change detected
[2025-11-04 00:12:50,650] INFO 1 change detected
[2025-11-04 00:12:51,060] INFO 1 change detected
[2025-11-04 00:12:51,469] INFO 1 change detected
[2025-11-04 00:12:51,830] INFO 1 change detected
[2025-11-04 00:12:52,244] INFO 1 change detected
[2025-11-04 00:12:52,655] INFO 1 change detected
[2025-11-04 00:12:53,068] INFO 1 change detected
[2025-11-04 00:12:53,478] INFO 1 change detected
[2025-11-04 00:12:53,884] INFO 1 change detected
[2025-11-04 00:12:54,296] INFO 1 change detected
[2025-11-04 00:12:54,701] INFO 1 change detected
[2025-11-04 00:12:55,110] INFO 1 change detected
[2025-11-04 00:12:55,519] INFO 1 change detected
[2025-11-04 00:12:55,930] INFO 1 change detected
[2025-11-04 00:12:56,337] INFO 1 change detected
[2025-11-04 00:12:56,696] INFO 1 change detected
[2025-11-04 00:12:57,109] INFO 1 change detected
[2025-11-04 00:12:57,518] INFO 1 change detected
[2025-11-04 00:12:57,923] INFO 1 change detected
[2025-11-04 00:12:58,332] INFO 1 change detected
[2025-11-04 00:12:58,742] INFO 1 change detected
[2025-11-04 00:12:59,151] INFO 1 change detected
[2025-11-04 00:12:59,562] INFO 1 change detected
[2025-11-04 00:12:59,972] INFO 1 change detected
[2025-11-04 00:13:00,333] INFO 1 change detected
[2025-11-04 00:13:00,743] INFO 1 change detected
[2025-11-04 00:13:01,150] INFO 1 change detected
[2025-11-04 00:13:01,559] INFO 1 change detected
[2025-11-04 00:13:01,922] INFO 1 change detected
[2025-11-04 00:13:02,333] INFO 1 change detected
[2025-11-04 00:13:02,745] INFO 1 change detected
[2025-11-04 00:13:03,156] INFO 1 change detected
[2025-11-04 00:13:03,567] INFO 1 change detected
[2025-11-04 00:13:03,927] INFO 1 change detected
[2025-11-04 00:13:04,340] INFO 1 change detected
[2025-11-04 00:13:04,751] INFO 1 change detected
[2025-11-04 00:13:05,161] INFO 1 change detected
[2025-11-04 00:13:05,571] INFO 1 change detected
[2025-11-04 00:13:05,981] INFO 1 change detected
[2025-11-04 00:13:06,389] INFO 1 change detected
[2025-11-04 00:13:06,798] INFO 1 change detected
[2025-11-04 00:13:07,208] INFO 1 change detected
[2025-11-04 00:13:07,616] INFO 1 change detected
[2025-11-04 00:13:07,977] INFO 1 change detected
[2025-11-04 00:13:08,493] INFO 1 change detected
[2025-11-04 00:13:08,848] INFO 1 change detected
[2025-11-04 00:13:09,263] INFO 1 change detected
[2025-11-04 00:13:09,675] INFO 1 change detected
[2025-11-04 00:13:10,095] INFO 1 change detected
[2025-11-04 00:13:10,505] INFO 1 change detected
[2025-11-04 00:13:10,865] INFO 1 change detected
[2025-11-04 00:13:11,278] INFO 1 change detected
[2025-11-04 00:13:11,687] INFO 1 change detected
[2025-11-04 00:13:12,099] INFO 1 change detected
[2025-11-04 00:13:12,458] INFO 1 change detected
[2025-11-04 00:13:12,872] INFO 1 change detected
[2025-11-04 00:13:13,285] INFO 1 change detected
[2025-11-04 00:13:13,644] INFO 1 change detected
[2025-11-04 00:13:14,057] INFO 1 change detected
[2025-11-04 00:13:14,467] INFO 1 change detected
[2025-11-04 00:13:14,877] INFO 1 change detected
[2025-11-04 00:13:15,284] INFO 1 change detected
[2025-11-04 00:13:15,694] INFO 1 change detected
[2025-11-04 00:13:16,103] INFO 1 change detected
[2025-11-04 00:13:16,512] INFO 1 change detected
[2025-11-04 00:13:16,923] INFO 1 change detected
[2025-11-04 00:13:17,282] INFO 1 change detected
[2025-11-04 00:13:17,694] INFO 1 change detected
[2025-11-04 00:13:18,105] INFO 1 change detected
[2025-11-04 00:13:18,465] INFO 1 change detected
[2025-11-04 00:13:18,881] INFO 1 change detected
[2025-11-04 00:13:19,290] INFO 1 change detected
[2025-11-04 00:13:19,701] INFO 1 change detected
[2025-11-04 00:13:20,112] INFO 1 change detected
[2025-11-04 00:13:20,521] INFO 1 change detected
[2025-11-04 00:13:20,930] INFO 1 change detected
[2025-11-04 00:13:21,290] INFO 1 change detected
[2025-11-04 00:13:21,701] INFO 1 change detected
[2025-11-04 00:13:22,121] INFO 1 change detected
[2025-11-04 00:13:22,527] INFO 1 change detected
[2025-11-04 00:13:22,885] INFO 1 change detected
[2025-11-04 00:13:23,399] INFO 1 change detected
[2025-11-04 00:13:23,756] INFO 1 change detected
[2025-11-04 00:13:24,169] INFO 1 change detected
[2025-11-04 00:13:24,584] INFO 1 change detected
[2025-11-04 00:13:25,046] INFO 1 change detected
[2025-11-04 00:13:25,421] INFO 1 change detected
[2025-11-04 00:13:25,837] INFO 1 change detected
[2025-11-04 00:13:26,247] INFO 1 change detected
[2025-11-04 00:13:26,606] INFO 1 change detected
[2025-11-04 00:13:27,019] INFO 1 change detected
[2025-11-04 00:13:27,430] INFO 1 change detected
[2025-11-04 00:13:27,840] INFO 1 change detected
[2025-11-04 00:13:28,251] INFO 1 change detected
[2025-11-04 00:13:28,657] INFO 1 change detected
[2025-11-04 00:13:29,017] INFO 1 change detected
[2025-11-04 00:13:29,431] INFO 1 change detected
[2025-11-04 00:13:29,836] INFO 1 change detected
[2025-11-04 00:13:30,248] INFO 1 change detected
[2025-11-04 00:13:30,660] INFO 1 change detected
[2025-11-04 00:13:31,031] INFO 1 change detected
[2025-11-04 00:13:31,442] INFO 1 change detected
[2025-11-04 00:13:31,853] INFO 1 change detected
[2025-11-04 00:13:32,315] INFO 1 change detected
[2025-11-04 00:13:32,671] INFO 1 change detected
[2025-11-04 00:13:33,082] INFO 1 change detected
[2025-11-04 00:13:33,491] INFO 1 change detected
[2025-11-04 00:13:33,898] INFO 1 change detected
[2025-11-04 00:13:34,305] INFO 1 change detected
[2025-11-04 00:13:34,664] INFO 1 change detected
[2025-11-04 00:13:35,077] INFO 1 change detected
[2025-11-04 00:13:35,488] INFO 1 change detected
[2025-11-04 00:13:35,898] INFO 1 change detected
[2025-11-04 00:13:36,307] INFO 1 change detected
[2025-11-04 00:13:36,715] INFO 1 change detected
[2025-11-04 00:13:37,329] INFO 1 change detected
[2025-11-04 00:13:37,691] INFO 1 change detected
[2025-11-04 00:13:38,052] INFO 1 change detected
[2025-11-04 00:13:38,465] INFO 1 change detected
[2025-11-04 00:13:38,872] INFO 1 change detected
[2025-11-04 00:13:39,281] INFO 1 change detected
[2025-11-04 00:13:39,687] INFO 1 change detected
[2025-11-04 00:13:40,091] INFO 1 change detected
[2025-11-04 00:13:40,500] INFO 1 change detected
[2025-11-04 00:13:40,910] INFO 1 change detected
[2025-11-04 00:13:41,323] INFO 1 change detected
[2025-11-04 00:13:41,682] INFO 1 change detected
[2025-11-04 00:13:42,094] INFO 1 change detected
[2025-11-04 00:13:42,503] INFO 1 change detected
[2025-11-04 00:13:42,913] INFO 1 change detected
[2025-11-04 00:13:43,272] INFO 1 change detected
[2025-11-04 00:13:43,686] INFO 1 change detected
[2025-11-04 00:13:44,095] INFO 1 change detected
[2025-11-04 00:13:44,502] INFO 1 change detected
[2025-11-04 00:13:44,940] INFO 1 change detected
[2025-11-04 00:13:45,301] INFO 1 change detected
[2025-11-04 00:13:45,714] INFO 1 change detected
[2025-11-04 00:13:46,123] INFO 1 change detected
[2025-11-04 00:13:46,532] INFO 1 change detected
[2025-11-04 00:13:46,936] INFO 1 change detected
[2025-11-04 00:13:47,345] INFO 1 change detected
[2025-11-04 00:13:47,705] INFO 1 change detected
[2025-11-04 00:13:48,118] INFO 1 change detected
[2025-11-04 00:13:48,527] INFO 1 change detected
[2025-11-04 00:13:48,934] INFO 1 change detected
[2025-11-04 00:13:49,292] INFO 1 change detected
[2025-11-04 00:13:49,706] INFO 1 change detected
[2025-11-04 00:13:50,113] INFO 1 change detected
[2025-11-04 00:13:50,474] INFO 1 change detected
[2025-11-04 00:13:50,886] INFO 1 change detected
[2025-11-04 00:13:51,345] INFO 1 change detected
[2025-11-04 00:13:51,700] INFO 1 change detected
[2025-11-04 00:13:52,111] INFO 1 change detected
[2025-11-04 00:13:52,568] INFO 1 change detected
[2025-11-04 00:13:52,973] INFO 1 change detected
[2025-11-04 00:13:53,381] INFO 1 change detected
[2025-11-04 00:13:54,296] INFO 1 change detected
[2025-11-04 00:13:54,656] INFO 1 change detected
[2025-11-04 00:13:55,068] INFO 1 change detected
[2025-11-04 00:13:55,428] INFO 1 change detected
[2025-11-04 00:13:55,841] INFO 1 change detected
[2025-11-04 00:13:56,247] INFO 1 change detected
[2025-11-04 00:13:56,651] INFO 1 change detected
[2025-11-04 00:13:57,008] INFO 1 change detected
[2025-11-04 00:13:57,415] INFO 1 change detected
[2025-11-04 00:13:57,822] INFO 1 change detected
[2025-11-04 00:13:58,229] INFO 1 change detected
[2025-11-04 00:13:58,633] INFO 1 change detected
[2025-11-04 00:13:59,040] INFO 1 change detected
[2025-11-04 00:13:59,446] INFO 1 change detected
[2025-11-04 00:13:59,851] INFO 1 change detected
[2025-11-04 00:14:00,257] INFO 1 change detected
[2025-11-04 00:14:00,663] INFO 1 change detected
[2025-11-04 00:14:01,067] INFO 1 change detected
[2025-11-04 00:14:01,474] INFO 1 change detected
[2025-11-04 00:14:01,883] INFO 1 change detected
[2025-11-04 00:14:02,292] INFO 1 change detected
[2025-11-04 00:14:02,697] INFO 1 change detected
[2025-11-04 00:14:03,115] INFO 1 change detected
[2025-11-04 00:14:03,469] INFO 1 change detected
[2025-11-04 00:14:03,876] INFO 1 change detected
[2025-11-04 00:14:04,281] INFO 1 change detected
[2025-11-04 00:14:04,685] INFO 1 change detected
[2025-11-04 00:14:05,090] INFO 1 change detected
[2025-11-04 00:14:05,544] INFO 1 change detected
[2025-11-04 00:14:05,947] INFO 1 change detected
[2025-11-04 00:14:06,407] INFO 1 change detected
[2025-11-04 00:14:06,773] INFO 1 change detected
[2025-11-04 00:14:07,182] INFO 1 change detected
[2025-11-04 00:14:07,588] INFO 1 change detected
[2025-11-04 00:14:07,991] INFO 1 change detected
[2025-11-04 00:14:08,399] INFO 1 change detected
[2025-11-04 00:14:08,805] INFO 1 change detected
[2025-11-04 00:14:09,209] INFO 1 change detected
[2025-11-04 00:14:09,616] INFO 1 change detected
[2025-11-04 00:14:10,022] INFO 1 change detected
[2025-11-04 00:14:10,428] INFO 1 change detected
[2025-11-04 00:14:10,832] INFO 1 change detected
[2025-11-04 00:14:11,235] INFO 1 change detected
[2025-11-04 00:14:11,643] INFO 1 change detected
[2025-11-04 00:14:12,060] INFO 1 change detected
[2025-11-04 00:14:12,466] INFO 1 change detected
[2025-11-04 00:14:12,869] INFO 1 change detected
[2025-11-04 00:14:13,277] INFO 1 change detected
[2025-11-04 00:14:13,681] INFO 1 change detected
[2025-11-04 00:14:14,088] INFO 1 change detected
[2025-11-04 00:14:14,497] INFO 1 change detected
[2025-11-04 00:14:14,907] INFO 1 change detected
[2025-11-04 00:14:15,269] INFO 1 change detected
[2025-11-04 00:14:15,683] INFO 1 change detected
[2025-11-04 00:14:16,093] INFO 1 change detected
[2025-11-04 00:14:16,501] INFO 1 change detected
[2025-11-04 00:14:16,859] INFO 1 change detected
[2025-11-04 00:14:17,268] INFO 1 change detected
[2025-11-04 00:14:17,673] INFO 1 change detected
[2025-11-04 00:14:18,078] INFO 1 change detected
[2025-11-04 00:14:18,484] INFO 1 change detected
[2025-11-04 00:14:18,888] INFO 1 change detected
[2025-11-04 00:14:19,295] INFO 1 change detected
[2025-11-04 00:14:19,701] INFO 1 change detected
[2025-11-04 00:14:20,106] INFO 1 change detected
[2025-11-04 00:14:20,511] INFO 1 change detected
[2025-11-04 00:14:20,967] INFO 1 change detected
[2025-11-04 00:14:21,333] INFO 1 change detected
[2025-11-04 00:14:21,743] INFO 1 change detected
[2025-11-04 00:14:22,160] INFO 1 change detected
[2025-11-04 00:14:22,563] INFO 1 change detected
[2025-11-04 00:14:22,969] INFO 1 change detected
[2025-11-04 00:14:23,372] INFO 1 change detected
[2025-11-04 00:14:23,779] INFO 1 change detected
[2025-11-04 00:14:24,185] INFO 1 change detected
[2025-11-04 00:14:24,591] INFO 1 change detected
[2025-11-04 00:14:24,996] INFO 1 change detected
[2025-11-04 00:14:25,401] INFO 1 change detected
[2025-11-04 00:14:25,805] INFO 1 change detected
[2025-11-04 00:14:26,210] INFO 1 change detected
[2025-11-04 00:14:26,764] INFO 1 change detected
[2025-11-04 00:14:27,123] INFO 1 change detected
[2025-11-04 00:14:27,530] INFO 1 change detected
[2025-11-04 00:14:27,938] INFO 1 change detected
[2025-11-04 00:14:28,342] INFO 1 change detected
[2025-11-04 00:14:28,761] INFO 1 change detected
[2025-11-04 00:14:29,179] INFO 1 change detected
[2025-11-04 00:14:29,584] INFO 1 change detected
[2025-11-04 00:14:29,990] INFO 1 change detected
[2025-11-04 00:14:30,408] INFO 1 change detected
[2025-11-04 00:14:30,812] INFO 1 change detected
[2025-11-04 00:14:31,214] INFO 1 change detected
[2025-11-04 00:14:31,618] INFO 1 change detected
[2025-11-04 00:14:32,023] INFO 1 change detected
[2025-11-04 00:14:32,391] INFO 1 change detected
[2025-11-04 00:14:32,801] INFO 1 change detected
[2025-11-04 00:14:33,210] INFO 1 change detected
[2025-11-04 00:14:33,620] INFO 1 change detected
[2025-11-04 00:14:34,079] INFO 1 change detected
[2025-11-04 00:14:34,486] INFO 1 change detected
[2025-11-04 00:14:34,896] INFO 1 change detected
[2025-11-04 00:14:35,307] INFO 1 change detected
[2025-11-04 00:14:35,666] INFO 1 change detected
[2025-11-04 00:14:36,077] INFO 1 change detected
[2025-11-04 00:14:36,484] INFO 1 change detected
[2025-11-04 00:14:36,891] INFO 1 change detected
[2025-11-04 00:14:37,348] INFO 1 change detected
[2025-11-04 00:14:37,755] INFO 1 change detected
[2025-11-04 00:14:38,114] INFO 1 change detected
[2025-11-04 00:14:38,521] INFO 1 change detected
[2025-11-04 00:14:38,928] INFO 1 change detected
[2025-11-04 00:14:39,336] INFO 1 change detected
[2025-11-04 00:14:39,742] INFO 1 change detected
[2025-11-04 00:14:40,110] INFO 1 change detected
[2025-11-04 00:14:40,516] INFO 1 change detected
[2025-11-04 00:14:40,920] INFO 1 change detected
[2025-11-04 00:14:41,324] INFO 1 change detected
[2025-11-04 00:14:41,728] INFO 1 change detected
[2025-11-04 00:14:42,131] INFO 1 change detected
[2025-11-04 00:14:42,542] INFO 1 change detected
[2025-11-04 00:14:42,949] INFO 1 change detected
[2025-11-04 00:14:43,357] INFO 1 change detected
[2025-11-04 00:14:43,767] INFO 1 change detected
[2025-11-04 00:14:44,128] INFO 1 change detected
[2025-11-04 00:14:44,541] INFO 1 change detected
[2025-11-04 00:14:44,951] INFO 1 change detected
[2025-11-04 00:14:45,361] INFO 1 change detected
[2025-11-04 00:14:45,770] INFO 1 change detected
[2025-11-04 00:14:46,179] INFO 1 change detected
[2025-11-04 00:14:46,590] INFO 1 change detected
[2025-11-04 00:14:46,953] INFO 1 change detected
[2025-11-04 00:14:47,367] INFO 1 change detected
[2025-11-04 00:14:47,778] INFO 1 change detected
[2025-11-04 00:14:48,541] INFO 1 change detected
[2025-11-04 00:14:48,894] INFO 1 change detected
[2025-11-04 00:14:49,302] INFO 1 change detected
[2025-11-04 00:14:49,663] INFO 1 change detected
[2025-11-04 00:14:50,077] INFO 1 change detected
[2025-11-04 00:14:50,486] INFO 1 change detected
[2025-11-04 00:14:50,893] INFO 1 change detected
[2025-11-04 00:14:51,298] INFO 1 change detected
[2025-11-04 00:14:51,700] INFO 1 change detected
[2025-11-04 00:14:52,103] INFO 1 change detected
[2025-11-04 00:14:52,509] INFO 1 change detected
[2025-11-04 00:14:52,875] INFO 1 change detected
[2025-11-04 00:14:53,284] INFO 1 change detected
[2025-11-04 00:14:53,703] INFO 1 change detected
[2025-11-04 00:14:54,111] INFO 1 change detected
[2025-11-04 00:14:54,515] INFO 1 change detected
[2025-11-04 00:14:54,921] INFO 1 change detected
[2025-11-04 00:14:55,276] INFO 1 change detected
[2025-11-04 00:14:55,685] INFO 1 change detected
[2025-11-04 00:14:56,092] INFO 1 change detected
[2025-11-04 00:14:56,495] INFO 1 change detected
[2025-11-04 00:14:56,902] INFO 1 change detected
[2025-11-04 00:14:57,307] INFO 1 change detected
[2025-11-04 00:14:57,713] INFO 1 change detected
[2025-11-04 00:14:58,116] INFO 1 change detected
[2025-11-04 00:14:58,522] INFO 1 change detected
[2025-11-04 00:14:58,930] INFO 1 change detected
[2025-11-04 00:14:59,334] INFO 1 change detected
[2025-11-04 00:14:59,741] INFO 1 change detected
[2025-11-04 00:15:00,147] INFO 1 change detected
[2025-11-04 00:15:00,552] INFO 1 change detected
[2025-11-04 00:15:00,957] INFO 1 change detected
[2025-11-04 00:15:01,361] INFO 1 change detected
[2025-11-04 00:15:01,768] INFO 1 change detected
[2025-11-04 00:15:02,175] INFO 1 change detected
[2025-11-04 00:15:02,580] INFO 1 change detected
[2025-11-04 00:15:02,986] INFO 1 change detected
[2025-11-04 00:15:03,395] INFO 1 change detected
[2025-11-04 00:15:03,804] INFO 1 change detected
[2025-11-04 00:15:04,214] INFO 1 change detected
[2025-11-04 00:15:04,624] INFO 1 change detected
[2025-11-04 00:15:05,086] INFO 1 change detected
[2025-11-04 00:15:05,488] INFO 1 change detected
[2025-11-04 00:15:05,947] INFO 1 change detected
[2025-11-04 00:15:06,352] INFO 1 change detected
[2025-11-04 00:15:06,756] INFO 1 change detected
[2025-11-04 00:15:07,165] INFO 1 change detected
[2025-11-04 00:15:07,618] INFO 1 change detected
[2025-11-04 00:15:07,985] INFO 1 change detected
[2025-11-04 00:15:08,396] INFO 1 change detected
[2025-11-04 00:15:08,805] INFO 1 change detected
[2025-11-04 00:15:09,209] INFO 1 change detected
[2025-11-04 00:15:09,614] INFO 1 change detected
[2025-11-04 00:15:10,020] INFO 1 change detected
[2025-11-04 00:15:10,426] INFO 1 change detected
[2025-11-04 00:15:10,832] INFO 1 change detected
[2025-11-04 00:15:11,240] INFO 1 change detected
[2025-11-04 00:15:11,646] INFO 1 change detected
[2025-11-04 00:15:12,049] INFO 1 change detected
[2025-11-04 00:15:12,456] INFO 1 change detected
[2025-11-04 00:15:12,860] INFO 1 change detected
[2025-11-04 00:15:13,265] INFO 1 change detected
[2025-11-04 00:15:13,671] INFO 1 change detected
[2025-11-04 00:15:14,075] INFO 1 change detected
[2025-11-04 00:15:14,481] INFO 1 change detected
[2025-11-04 00:15:14,885] INFO 1 change detected
[2025-11-04 00:15:15,289] INFO 1 change detected
[2025-11-04 00:15:15,692] INFO 1 change detected
[2025-11-04 00:15:16,097] INFO 1 change detected
[2025-11-04 00:15:16,553] INFO 1 change detected
[2025-11-04 00:15:16,959] INFO 1 change detected
[2025-11-04 00:15:17,364] INFO 1 change detected
[2025-11-04 00:15:17,769] INFO 1 change detected
[2025-11-04 00:15:18,176] INFO 1 change detected
[2025-11-04 00:15:18,579] INFO 1 change detected
[2025-11-04 00:15:18,984] INFO 1 change detected
[2025-11-04 00:15:19,391] INFO 1 change detected
[2025-11-04 00:15:19,798] INFO 1 change detected
[2025-11-04 00:15:20,156] INFO 1 change detected
[2025-11-04 00:15:20,570] INFO 1 change detected
[2025-11-04 00:15:20,979] INFO 1 change detected
[2025-11-04 00:15:21,385] INFO 1 change detected
[2025-11-04 00:15:21,795] INFO 1 change detected
[2025-11-04 00:15:22,205] INFO 1 change detected
[2025-11-04 00:15:22,562] INFO 1 change detected
[2025-11-04 00:15:22,977] INFO 1 change detected
[2025-11-04 00:15:23,381] INFO 1 change detected
[2025-11-04 00:15:23,790] INFO 1 change detected
[2025-11-04 00:15:24,197] INFO 1 change detected
[2025-11-04 00:15:24,605] INFO 1 change detected
[2025-11-04 00:15:25,012] INFO 1 change detected
[2025-11-04 00:15:25,417] INFO 1 change detected
[2025-11-04 00:15:25,824] INFO 1 change detected
[2025-11-04 00:15:26,230] INFO 1 change detected
[2025-11-04 00:15:26,640] INFO 1 change detected
[2025-11-04 00:15:27,053] INFO 1 change detected
[2025-11-04 00:15:27,461] INFO 1 change detected
[2025-11-04 00:15:27,819] INFO 1 change detected
[2025-11-04 00:15:28,235] INFO 1 change detected
[2025-11-04 00:15:28,642] INFO 1 change detected
[2025-11-04 00:15:29,049] INFO 1 change detected
[2025-11-04 00:15:29,406] INFO 1 change detected
[2025-11-04 00:15:29,817] INFO 1 change detected
[2025-11-04 00:15:30,276] INFO 1 change detected
[2025-11-04 00:15:30,640] INFO 1 change detected
[2025-11-04 00:15:31,049] INFO 1 change detected
[2025-11-04 00:15:31,456] INFO 1 change detected
[2025-11-04 00:15:31,863] INFO 1 change detected
[2025-11-04 00:15:32,272] INFO 1 change detected
[2025-11-04 00:15:32,682] INFO 1 change detected
[2025-11-04 00:15:33,091] INFO 1 change detected
[2025-11-04 00:15:33,450] INFO 1 change detected
[2025-11-04 00:15:33,864] INFO 1 change detected
[2025-11-04 00:15:34,275] INFO 1 change detected
[2025-11-04 00:15:34,686] INFO 1 change detected
[2025-11-04 00:15:35,094] INFO 1 change detected
[2025-11-04 00:15:35,454] INFO 1 change detected
[2025-11-04 00:15:35,862] INFO 1 change detected
[2025-11-04 00:15:36,268] INFO 1 change detected
[2025-11-04 00:15:36,672] INFO 1 change detected
[2025-11-04 00:15:37,330] INFO 1 change detected
[2025-11-04 00:15:37,698] INFO 1 change detected
[2025-11-04 00:15:38,059] INFO 1 change detected
[2025-11-04 00:15:38,422] INFO 1 change detected
[2025-11-04 00:15:38,833] INFO 1 change detected
[2025-11-04 00:15:39,242] INFO 1 change detected
[2025-11-04 00:15:39,648] INFO 1 change detected
[2025-11-04 00:15:40,007] INFO 1 change detected
[2025-11-04 00:15:40,416] INFO 1 change detected
[2025-11-04 00:15:40,824] INFO 1 change detected
[2025-11-04 00:15:41,230] INFO 1 change detected
[2025-11-04 00:15:41,637] INFO 1 change detected
[2025-11-04 00:15:42,046] INFO 1 change detected
[2025-11-04 00:15:42,451] INFO 1 change detected
[2025-11-04 00:15:42,856] INFO 1 change detected
[2025-11-04 00:15:43,262] INFO 1 change detected
[2025-11-04 00:15:43,666] INFO 1 change detected
[2025-11-04 00:15:44,071] INFO 1 change detected
[2025-11-04 00:15:44,477] INFO 1 change detected
[2025-11-04 00:15:44,886] INFO 1 change detected
[2025-11-04 00:15:45,289] INFO 1 change detected
[2025-11-04 00:15:45,658] INFO 1 change detected
[2025-11-04 00:15:46,069] INFO 1 change detected
[2025-11-04 00:15:46,425] INFO 1 change detected
[2025-11-04 00:15:46,836] INFO 1 change detected
[2025-11-04 00:15:47,240] INFO 1 change detected
[2025-11-04 00:15:47,645] INFO 1 change detected
[2025-11-04 00:15:48,052] INFO 1 change detected
[2025-11-04 00:15:48,458] INFO 1 change detected
[2025-11-04 00:15:48,866] INFO 1 change detected
[2025-11-04 00:15:49,222] INFO 1 change detected
[2025-11-04 00:15:49,635] INFO 1 change detected
[2025-11-04 00:15:50,041] INFO 1 change detected
[2025-11-04 00:15:50,447] INFO 1 change detected
[2025-11-04 00:15:50,860] INFO 1 change detected
[2025-11-04 00:15:51,215] INFO 1 change detected
[2025-11-04 00:15:51,628] INFO 1 change detected
[2025-11-04 00:15:52,037] INFO 1 change detected
[2025-11-04 00:15:52,445] INFO 1 change detected
[2025-11-04 00:15:52,849] INFO 1 change detected
[2025-11-04 00:15:53,259] INFO 1 change detected
[2025-11-04 00:15:53,626] INFO 1 change detected
[2025-11-04 00:15:54,037] INFO 1 change detected
[2025-11-04 00:15:54,445] INFO 1 change detected
[2025-11-04 00:15:54,856] INFO 1 change detected
[2025-11-04 00:15:55,261] INFO 1 change detected
[2025-11-04 00:15:55,666] INFO 1 change detected
[2025-11-04 00:15:56,073] INFO 1 change detected
[2025-11-04 00:15:56,442] INFO 1 change detected
[2025-11-04 00:15:56,848] INFO 1 change detected
[2025-11-04 00:15:57,253] INFO 1 change detected
[2025-11-04 00:15:57,661] INFO 1 change detected
[2025-11-04 00:15:58,066] INFO 1 change detected
[2025-11-04 00:15:58,421] INFO 1 change detected
[2025-11-04 00:15:58,829] INFO 1 change detected
[2025-11-04 00:15:59,237] INFO 1 change detected
[2025-11-04 00:15:59,642] INFO 1 change detected
[2025-11-04 00:16:00,059] INFO 1 change detected
[2025-11-04 00:16:00,564] INFO 1 change detected
[2025-11-04 00:16:00,930] INFO 1 change detected
[2025-11-04 00:16:01,337] INFO 1 change detected
[2025-11-04 00:16:01,944] INFO 1 change detected
[2025-11-04 00:16:02,298] INFO 1 change detected
[2025-11-04 00:16:02,857] INFO 1 change detected
[2025-11-04 00:16:03,282] INFO 1 change detected
[2025-11-04 00:16:03,687] INFO 1 change detected
[2025-11-04 00:16:04,058] INFO 1 change detected
[2025-11-04 00:16:04,468] INFO 1 change detected
[2025-11-04 00:16:04,874] INFO 1 change detected
[2025-11-04 00:16:05,278] INFO 1 change detected
[2025-11-04 00:16:05,684] INFO 1 change detected
[2025-11-04 00:16:06,092] INFO 1 change detected
[2025-11-04 00:16:06,461] INFO 1 change detected
[2025-11-04 00:16:06,872] INFO 1 change detected
[2025-11-04 00:16:07,274] INFO 1 change detected
[2025-11-04 00:16:07,679] INFO 1 change detected
[2025-11-04 00:16:08,083] INFO 1 change detected
[2025-11-04 00:16:08,488] INFO 1 change detected
